user.key;datetime;meter.reading;diff
d986766e-b6bb-4106-8143-e8c64d763817;10/03/2016 06:30:46;93539;0
d986766e-b6bb-4106-8143-e8c64d763817;10/03/2016 07:30:46;93570;31
d986766e-b6bb-4106-8143-e8c64d763817;10/03/2016 08:30:46;93690;120
d986766e-b6bb-4106-8143-e8c64d763817;10/03/2016 09:30:46;93701;11
d986766e-b6bb-4106-8143-e8c64d763817;10/03/2016 10:30:07;93701;0
d986766e-b6bb-4106-8143-e8c64d763817;10/03/2016 11:30:07;93701;0
d986766e-b6bb-4106-8143-e8c64d763817;10/03/2016 12:30:07;93701;0
d986766e-b6bb-4106-8143-e8c64d763817;10/03/2016 13:30:07;93701;0
d986766e-b6bb-4106-8143-e8c64d763817;10/03/2016 14:30:22;93709;8
d986766e-b6bb-4106-8143-e8c64d763817;10/03/2016 15:30:22;93709;0
d986766e-b6bb-4106-8143-e8c64d763817;10/03/2016 16:30:22;93709;0
d986766e-b6bb-4106-8143-e8c64d763817;10/03/2016 17:30:22;93716;7
d986766e-b6bb-4106-8143-e8c64d763817;10/03/2016 18:30:07;93723;7
d986766e-b6bb-4106-8143-e8c64d763817;10/03/2016 19:30:07;93728;5
d986766e-b6bb-4106-8143-e8c64d763817;10/03/2016 20:30:07;93825;97
d986766e-b6bb-4106-8143-e8c64d763817;10/03/2016 21:30:07;93838;13
d986766e-b6bb-4106-8143-e8c64d763817;10/03/2016 22:30:07;93838;0
d986766e-b6bb-4106-8143-e8c64d763817;10/03/2016 23:30:07;93838;0
d986766e-b6bb-4106-8143-e8c64d763817;11/03/2016 00:30:07;93838;0
d986766e-b6bb-4106-8143-e8c64d763817;11/03/2016 01:30:07;93845;7
d986766e-b6bb-4106-8143-e8c64d763817;11/03/2016 06:30:24;93845;0
d986766e-b6bb-4106-8143-e8c64d763817;11/03/2016 07:30:24;93959;114
d986766e-b6bb-4106-8143-e8c64d763817;11/03/2016 08:30:24;93990;31
d986766e-b6bb-4106-8143-e8c64d763817;11/03/2016 09:30:24;93990;0
d986766e-b6bb-4106-8143-e8c64d763817;11/03/2016 10:30:30;93990;0
d986766e-b6bb-4106-8143-e8c64d763817;11/03/2016 11:30:30;93997;7
d986766e-b6bb-4106-8143-e8c64d763817;11/03/2016 12:30:30;94061;64
d986766e-b6bb-4106-8143-e8c64d763817;11/03/2016 13:30:30;94075;14
d986766e-b6bb-4106-8143-e8c64d763817;11/03/2016 14:30:03;94075;0
d986766e-b6bb-4106-8143-e8c64d763817;11/03/2016 15:30:03;94075;0
d986766e-b6bb-4106-8143-e8c64d763817;11/03/2016 16:30:03;94075;0
d986766e-b6bb-4106-8143-e8c64d763817;11/03/2016 17:30:03;94075;0
d986766e-b6bb-4106-8143-e8c64d763817;11/03/2016 18:30:05;94075;0
d986766e-b6bb-4106-8143-e8c64d763817;11/03/2016 19:30:05;94075;0
d986766e-b6bb-4106-8143-e8c64d763817;11/03/2016 20:30:05;94075;0
d986766e-b6bb-4106-8143-e8c64d763817;11/03/2016 21:30:05;94075;0
d986766e-b6bb-4106-8143-e8c64d763817;11/03/2016 22:30:04;94075;0
d986766e-b6bb-4106-8143-e8c64d763817;11/03/2016 23:30:04;94082;7
d986766e-b6bb-4106-8143-e8c64d763817;12/03/2016 00:30:04;94089;7
d986766e-b6bb-4106-8143-e8c64d763817;12/03/2016 01:30:04;94089;0
d986766e-b6bb-4106-8143-e8c64d763817;12/03/2016 02:30:04;94089;0
d986766e-b6bb-4106-8143-e8c64d763817;12/03/2016 03:30:04;94089;0
d986766e-b6bb-4106-8143-e8c64d763817;12/03/2016 04:30:04;94089;0
d986766e-b6bb-4106-8143-e8c64d763817;12/03/2016 05:30:04;94089;0
d986766e-b6bb-4106-8143-e8c64d763817;12/03/2016 10:30:03;94180;91
d986766e-b6bb-4106-8143-e8c64d763817;12/03/2016 11:30:03;94180;0
d986766e-b6bb-4106-8143-e8c64d763817;12/03/2016 12:30:03;94194;14
d986766e-b6bb-4106-8143-e8c64d763817;12/03/2016 13:30:03;94194;0
d986766e-b6bb-4106-8143-e8c64d763817;12/03/2016 14:30:03;94194;0
d986766e-b6bb-4106-8143-e8c64d763817;12/03/2016 15:30:03;94194;0
d986766e-b6bb-4106-8143-e8c64d763817;12/03/2016 16:30:03;94194;0
d986766e-b6bb-4106-8143-e8c64d763817;12/03/2016 17:30:03;94194;0
d986766e-b6bb-4106-8143-e8c64d763817;12/03/2016 18:30:03;94194;0
d986766e-b6bb-4106-8143-e8c64d763817;12/03/2016 19:30:03;94233;39
d986766e-b6bb-4106-8143-e8c64d763817;12/03/2016 20:30:03;94259;26
d986766e-b6bb-4106-8143-e8c64d763817;12/03/2016 21:30:03;94293;34
d986766e-b6bb-4106-8143-e8c64d763817;12/03/2016 22:30:02;94294;1
d986766e-b6bb-4106-8143-e8c64d763817;12/03/2016 23:30:02;94294;0
d986766e-b6bb-4106-8143-e8c64d763817;13/03/2016 00:30:02;94294;0
d986766e-b6bb-4106-8143-e8c64d763817;13/03/2016 01:30:02;94294;0
d986766e-b6bb-4106-8143-e8c64d763817;13/03/2016 02:30:00;94294;0
d986766e-b6bb-4106-8143-e8c64d763817;13/03/2016 03:30:00;94294;0
d986766e-b6bb-4106-8143-e8c64d763817;13/03/2016 04:30:00;94294;0
d986766e-b6bb-4106-8143-e8c64d763817;13/03/2016 05:30:00;94294;0
d986766e-b6bb-4106-8143-e8c64d763817;13/03/2016 06:30:03;94294;0
d986766e-b6bb-4106-8143-e8c64d763817;13/03/2016 07:30:03;94301;7
d986766e-b6bb-4106-8143-e8c64d763817;13/03/2016 08:30:03;94357;56
d986766e-b6bb-4106-8143-e8c64d763817;13/03/2016 09:30:03;94363;6
d986766e-b6bb-4106-8143-e8c64d763817;13/03/2016 10:30:01;94416;53
d986766e-b6bb-4106-8143-e8c64d763817;13/03/2016 11:30:01;94508;92
d986766e-b6bb-4106-8143-e8c64d763817;13/03/2016 12:30:01;94589;81
d986766e-b6bb-4106-8143-e8c64d763817;13/03/2016 13:30:01;94604;15
d986766e-b6bb-4106-8143-e8c64d763817;13/03/2016 18:30:02;94642;38
d986766e-b6bb-4106-8143-e8c64d763817;13/03/2016 19:30:02;94642;0
d986766e-b6bb-4106-8143-e8c64d763817;13/03/2016 20:30:02;94740;98
d986766e-b6bb-4106-8143-e8c64d763817;13/03/2016 21:30:02;94751;11
d986766e-b6bb-4106-8143-e8c64d763817;13/03/2016 22:30:00;94751;0
d986766e-b6bb-4106-8143-e8c64d763817;13/03/2016 23:30:00;94751;0
d986766e-b6bb-4106-8143-e8c64d763817;14/03/2016 00:30:00;94751;0
d986766e-b6bb-4106-8143-e8c64d763817;14/03/2016 01:30:00;94751;0
d986766e-b6bb-4106-8143-e8c64d763817;14/03/2016 02:29:58;94751;0
d986766e-b6bb-4106-8143-e8c64d763817;14/03/2016 03:29:58;94751;0
d986766e-b6bb-4106-8143-e8c64d763817;14/03/2016 04:29:58;94751;0
d986766e-b6bb-4106-8143-e8c64d763817;14/03/2016 05:29:58;94751;0
d986766e-b6bb-4106-8143-e8c64d763817;14/03/2016 06:30:04;94751;0
d986766e-b6bb-4106-8143-e8c64d763817;14/03/2016 07:30:04;94784;33
d986766e-b6bb-4106-8143-e8c64d763817;14/03/2016 08:30:04;94959;175
d986766e-b6bb-4106-8143-e8c64d763817;14/03/2016 09:30:04;94967;8
d986766e-b6bb-4106-8143-e8c64d763817;14/03/2016 10:29:59;94967;0
d986766e-b6bb-4106-8143-e8c64d763817;14/03/2016 11:29:59;94974;7
d986766e-b6bb-4106-8143-e8c64d763817;14/03/2016 12:29:59;94974;0
d986766e-b6bb-4106-8143-e8c64d763817;14/03/2016 13:29:59;94974;0
d986766e-b6bb-4106-8143-e8c64d763817;14/03/2016 18:29:56;95034;60
d986766e-b6bb-4106-8143-e8c64d763817;14/03/2016 19:29:56;95041;7
d986766e-b6bb-4106-8143-e8c64d763817;14/03/2016 20:29:56;95055;14
d986766e-b6bb-4106-8143-e8c64d763817;14/03/2016 21:29:56;95100;45
d986766e-b6bb-4106-8143-e8c64d763817;14/03/2016 22:29:58;95100;0
d986766e-b6bb-4106-8143-e8c64d763817;14/03/2016 23:29:58;95107;7
d986766e-b6bb-4106-8143-e8c64d763817;15/03/2016 00:29:58;95114;7
d986766e-b6bb-4106-8143-e8c64d763817;15/03/2016 01:29:58;95114;0
d986766e-b6bb-4106-8143-e8c64d763817;15/03/2016 02:30:00;95124;10
d986766e-b6bb-4106-8143-e8c64d763817;15/03/2016 03:30:00;95124;0
d986766e-b6bb-4106-8143-e8c64d763817;15/03/2016 04:30:00;95124;0
d986766e-b6bb-4106-8143-e8c64d763817;15/03/2016 05:30:00;95124;0
d986766e-b6bb-4106-8143-e8c64d763817;15/03/2016 06:30:06;95124;0
d986766e-b6bb-4106-8143-e8c64d763817;15/03/2016 07:30:06;95165;41
d986766e-b6bb-4106-8143-e8c64d763817;15/03/2016 08:30:06;95268;103
d986766e-b6bb-4106-8143-e8c64d763817;15/03/2016 09:30:06;95281;13
d986766e-b6bb-4106-8143-e8c64d763817;15/03/2016 10:29:55;95283;2
d986766e-b6bb-4106-8143-e8c64d763817;15/03/2016 11:29:55;95458;175
d986766e-b6bb-4106-8143-e8c64d763817;15/03/2016 12:29:55;95458;0
d986766e-b6bb-4106-8143-e8c64d763817;15/03/2016 13:29:55;95464;6
d986766e-b6bb-4106-8143-e8c64d763817;15/03/2016 14:30:46;95501;37
d986766e-b6bb-4106-8143-e8c64d763817;15/03/2016 15:30:46;95605;104
d986766e-b6bb-4106-8143-e8c64d763817;15/03/2016 16:30:46;95621;16
